tmdb_id,genre_id
21712,16
21712,9648
26606,80
26606,18
26606,10402
27452,80
27452,18
27452,27
27452,9648
27452,53
29143,18
29143,27
29143,9648
29143,53
29376,35
29376,10402
30969,35
32255,35
32255,10749
32569,27
32569,878
32569,53
34746,28
34746,80
34746,18
34746,53
34996,18
34996,27
35680,35
35680,18
35680,10751
36208,35
36758,18
36758,10749
36843,35
36843,18
51857,18
64288,99
134481,99
543,18
543,53
543,80
2204,18
2767,18
2767,10749
4296,9648
4296,18
4296,878
4296,53
6393,35
7944,99
7944,10402
8672,99
8744,80
8744,18
8744,53
9717,28
9717,12
9717,80
9717,53
10341,53
10341,18
10341,878
10341,28
10551,28
10551,35
10551,80
10551,18
10551,53
10971,18
10971,28
10971,36
11504,28
11504,35
11504,10751
11504,878
11863,28
11863,53
11863,9648
11863,10749
12623,80
12623,18
12623,53
13913,35
14585,35
14585,18
14662,35
14662,18
15421,18
15421,36
15992,18
15992,9648
15992,53
16440,16
16440,27
16440,28
16559,14
16559,18
16559,27
16559,53
16759,80
16759,18
16759,53
17589,18
17589,36
17589,10749
17653,12
17653,28
17653,35
18203,18
18647,37
18647,28
18923,10749
18923,18
19119,18
19119,53
19155,18
19155,10752
19345,9648
19345,53
24103,35
24103,27
24103,10402
24190,18
24584,18
24584,10749
26203,9648
26203,80
26203,18
26203,53
26516,18
27118,9648
27118,53
28902,18
28902,53
29150,35
29150,18
29723,28
29723,18
29723,53
31606,28
31606,12
31606,80
31606,18
31606,53
32042,53
36107,16
36107,878
39440,99
40423,18
40423,14
40423,10402
40423,10749
43461,18
43461,80
45325,28
45325,12
45325,18
45325,10751
48831,35
48831,18
159008,99
198062,35
2,18
2,80
897,18
8429,36
8429,18
8429,10752
10608,35
10608,18
10643,12
10643,27
10643,28
10643,878
10831,35
10831,9648
10831,10749
11510,35
11510,27
11606,18
11606,28
11606,53
11939,35
14317,16
14317,12
14317,10751
14799,35
14799,18
15256,35
15256,18
15256,10749
15482,35
15482,27
15482,878
17889,35
17889,14
17889,10402
17889,10749
17941,18
17941,53
18118,12
18118,28
18118,37
18998,28
18998,12
18998,878
18998,53
19357,35
20721,28
20721,53
20721,80
20721,18
20794,35
20794,80
20794,53
21398,27
21398,53
25037,10752
25037,35
25037,18
25037,10749
28774,18
28774,27
28774,878
28774,53
30416,99
31023,18
32054,18
32054,10752
35588,36
35588,28
35588,18
35588,37
38291,18
38291,35
38291,10749
39180,28
39180,35
39180,10751
42160,28
42160,35
42160,18
42160,53
42807,80
42807,28
42807,18
51247,35
51247,36
83660,99
91551,16
91551,18
133919,18
133919,10749
464,10749
464,18
464,35
464,10402
4307,18
4307,10749
4482,35
4482,10749
6028,80
6028,53
6028,9648
8047,18
8047,53
8420,18
8420,10749
10371,35
10467,35
10467,10749
12554,80
12554,18
12554,36
12723,18
12723,10749
13075,18
14050,18
14050,36
15278,10402
15278,35
16636,99
17136,18
17136,53
17346,99
18801,9648
18801,27
20289,80
20289,18
20758,35
20758,18
20758,10751
20758,10749
21764,35
21764,10749
23127,16
23127,27
23127,28
23127,35
24447,35
25166,35
25166,80
25166,9648
26044,35
26044,10749
26554,27
26554,35
26554,878
26578,53
26578,18
26578,80
27275,12
27275,35
27275,878
28289,35
28289,10749
28893,28
28893,12
28893,27
28893,878
29030,27
29030,18
29912,18
30462,37
30815,9648
30815,53
31995,12
31995,80
32294,35
32294,10749
32499,18
32499,10749
34723,28
34723,12
34723,18
34723,10751
37853,35
37853,18
37853,10751
37853,10752
40850,18
40850,10749
40850,53
41579,10751
41579,35
41579,80
51980,18
51980,10749
124623,99
132,99
132,10402
1783,28
1783,35
1783,18
1783,36
3076,14
3076,27
3076,878
3077,27
3077,878
3598,12
3598,14
3598,18
3598,9648
8899,80
8899,18
9261,35
9261,18
9261,10749
9507,53
9507,80
9507,878
10385,35
10385,18
12278,35
12606,35
14425,35
14460,878
14911,28
14911,18
14911,10752
14931,28
14931,80
14931,18
14931,53
16081,12
16081,14
16081,35
16081,10751
16081,10402
16081,10749
16220,16
16220,14
16220,878
16249,14
16249,35
16249,10751
17801,80
17801,18
17801,10749
18209,14
18209,35
18209,10749
18681,18
18681,9648
18681,53
19429,18
19429,10749
19429,53
20128,10749
20128,18
20128,35
20678,28
20678,12
20678,35
25126,35
26372,10752
26372,18
27094,18
27681,10751
27681,35
27681,14
31217,10752
31217,18
31217,36
31667,18
31667,80
31667,53
32430,18
32430,10751
35838,18
40085,18
40085,10749
46094,35
46094,10751
69605,18
69605,10749
118677,35
118677,18
2428,18
2428,36
10355,28
10355,12
10355,18
10355,53
10879,28
10879,35
10879,10749
11038,35
11038,80
11131,35
11574,35
11574,37
13199,80
13199,18
13199,10749
13636,99
16129,10749
16129,18
16129,878
16363,35
17287,27
17287,35
17984,35
17984,10751
17984,878
18252,35
18252,10751
18252,14
18252,878
18355,53
18355,28
18355,80
19819,18
20604,99
20604,10402
20764,18
20764,878
20764,53
20981,27
20981,53
20981,14
21168,18
21168,27
21168,53
21661,35
21661,10751
22013,18
22230,35
22230,10749
22230,878
23478,35
23478,18
23478,10749
25557,27
25557,878
25557,53
25750,27
26422,18
26422,10769
26422,10749
26441,28
26441,12
26441,35
26441,10751
27854,18
27854,36
27854,10749
27854,53
28504,35
28504,27
29794,53
29794,27
30062,27
30141,35
30141,10402
30141,9648
30141,80
31121,35
31121,18
31121,10749
31646,27
31681,18
31681,10752
32059,80
32059,9648
32059,53
32568,35
32568,18
37302,18
37302,14
37302,878
37302,53
40820,35
40820,18
41391,18
41391,10749
42252,18
42252,37
46435,35
46435,18
46435,10402
174671,27
174671,53
896,18
1802,18
1802,53
3171,16
3171,35
3681,35
3681,10749
5259,35
5259,18
5769,12
5769,35
5769,36
5769,10749
7974,18
7974,35
9499,35
9499,18
9499,10749
10278,18
10278,53
10278,10749
10338,28
10338,12
10338,35
12237,99
12237,27
12280,35
12280,18
13553,18
13553,27
13561,35
13561,27
13912,35
13912,10749
16246,28
16246,80
16246,18
16246,53
16263,35
16263,10751
16263,10402
16263,10749
17993,10749
18256,53
18256,18
18256,27
18256,9648
18727,14
18727,18
18727,35
18727,878
18727,10749
18935,35
18935,10751
19092,80
19092,18
21451,80
21451,18
21635,18
21635,53
22160,28
22160,12
22160,80
22160,18
22160,9648
22160,10749
22160,53
22317,28
22317,35
22317,37
24229,80
24229,18
24229,9648
24735,18
24735,9648
25438,27
25438,10402
27214,27
27214,53
30941,28
30941,80
30941,18
30941,53
31908,36
31908,18
32040,53
32040,80
32040,18
32047,18
32047,53
32047,80
32081,18
32081,28
32081,35
32081,80
34283,99
34563,35
35614,14
35614,16
35614,878
35614,10751
37108,12
37108,14
37108,35
37108,878
37108,10751
40490,28
40490,35
40490,10751
42172,80
42172,18
42172,53
46717,18
46717,10749
54271,28
54271,9648
54271,53
61537,35
61537,80
61537,18
61537,9648
61537,53
118683,28
118683,12
118683,53
258,35
258,18
258,10749
337,18
633,18
633,36
633,53
633,10752
661,10752
661,18
1941,28
1941,18
1941,36
1941,10752
1976,18
1976,10749
2895,18
8588,18
8588,36
9089,35
9089,18
9089,10749
10941,28
10941,18
10941,878
10941,12
11940,28
11940,12
11940,10751
11940,14
11940,878
12645,18
12645,28
12645,53
13440,9648
13440,53
13560,10752
13560,18
13982,35
13982,80
15119,12
15119,28
15389,35
15389,18
16233,35
16233,18
16233,10749
16233,53
17203,35
17203,18
17832,12
17832,14
17832,28
17832,878
18857,53
18857,28
18857,80
18857,18
19259,35
19855,18
20348,35
20348,18
20871,35
20871,80
20871,18
20993,18
20993,53
21711,35
21711,18
24066,35
24066,80
26326,35
26326,10402
26618,35
26618,80
26618,18
26618,53
26689,878
26689,53
27361,14
27361,878
28165,35
28165,27
28165,28
28227,99
32076,80
32076,18
32076,27
32076,9648
32076,53
32093,28
32093,12
32093,18
32093,10749
32093,37
32488,18
32488,10749
34223,35
34223,27
37917,37
37917,35
37917,18
37917,10402
42501,35
42501,18
42501,10749
43828,28
43828,35
43828,37
75964,10402
75964,99
183894,10749
183894,35
183894,18
306482,53
306482,18
1682,14
1682,878
1682,28
1682,12
3062,10402
3062,35
3062,10749
10383,27
10383,53
10525,35
10525,18
10525,10749
10696,18
10696,10749
10896,35
10896,18
11563,28
11563,35
11861,18
11861,10749
12708,35
12708,10749
14267,35
14267,80
14615,80
14615,18
14615,10749
14615,53
14822,12
14822,14
14822,878
14822,10751
15347,10751
15347,12
15347,18
16162,18
16162,35
16222,18
16222,35
16222,10749
16820,12
16820,28
16820,35
16820,53
17204,99
17204,18
18993,28
18993,12
18993,878
18994,18
18994,12
18994,28
19176,37
19176,28
19176,35
19953,16
19953,35
19953,10751
19953,14
19953,878
20075,35
20544,10770
20544,18
20605,28
20605,53
20681,53
20681,28
20681,12
21500,35
21500,18
22358,18
22784,80
22784,18
22784,10749
22784,53
22958,35
22958,18
22958,10749
24266,10751
24266,18
24266,28
24266,37
24266,10749
24808,14
24808,9648
24808,53
24965,28
24965,12
24965,18
24965,10752
25009,12
25009,18
25009,10749
25147,18
25147,10749
26789,28
26789,80
26789,53
27030,18
27030,10749
28124,35
28124,10749
28973,35
28973,18
29884,35
29884,10749
30547,18
30547,10751
31650,80
31650,18
31650,10749
31650,53
31657,18
31657,10749
31657,10752
32275,37
32302,28
32302,35
32302,10751
32318,28
32318,35
36136,53
36136,80
36136,18
40814,10749
40814,18
40814,53
40814,27
40814,80
42918,35
42918,99
48392,35
72277,18
72277,9648
72277,53
343921,18
343921,53
1358,99
1816,18
1816,10402
2006,14
2006,35
2006,10749
4043,35
4043,18
4043,10749
4485,28
4485,18
4485,10402
4485,53
5709,35
5709,878
9748,9648
9748,53
10416,35
10416,18
10416,10749
10416,878
11949,35
12488,53
12635,18
12635,10402
13783,18
13783,36
13783,10752
14741,35
14741,10749
15035,16
15035,14
15035,878
15394,80
15394,18
15394,53
16090,80
16090,18
16379,28
16379,9648
16379,53
17661,18
17661,35
17661,10402
17729,36
17729,18
17729,10402
17792,14
17792,27
17792,9648
17819,35
17819,80
17819,9648
17819,10749
18065,28
18065,35
18065,80
18250,35
18250,27
19140,18
19140,10751
19379,35
19379,28
19379,12
19460,35
19460,18
19460,10749
19596,10402
19596,35
19596,18
21925,99
21925,18
21925,10402
21925,53
24070,35
24070,18
24070,10749
24348,99
24348,18
24348,10402
26141,35
26268,28
26268,18
26268,53
26268,80
26268,9648
26978,12
26978,878
27281,28
27281,12
27281,35
27281,10751
28963,28
28963,12
28963,18
28963,10751
28963,14
31026,18
34766,12
34766,35
34766,10751
34766,10770
35233,35
35233,18
40160,28
40160,878
40160,53
43566,18
43566,53
54580,18
173153,10770
173153,18
256740,28
256740,18
256740,53
542,18
542,10749
753,18
1836,18
1836,27
2088,28
2088,80
2088,18
2088,53
5691,35
5691,18
6535,18
10916,28
10916,18
10916,878
10916,12
10949,12
10949,18
10949,10751
13210,18
13210,28
13210,36
13210,53
13210,10752
14273,99
14280,28
14280,12
14280,18
14703,18
14703,10749
14922,35
14922,18
14922,10749
16725,18
17015,18
17015,10749
17221,28
17221,80
17221,18
17221,53
18292,18
18776,28
18776,18
18776,36
20875,35
22611,12
22611,16
22611,10751
22611,14
22797,35
22797,18
23957,80
23957,18
24032,14
24032,35
24086,18
24086,10751
24086,14
24086,878
24197,35
24197,10749
24746,28
24746,12
24746,878
25167,18
25167,35
25167,10402
26261,28
26261,35
26261,10751
26269,18
26269,80
26269,9648
26269,53
26518,18
28005,18
28005,36
28005,10749
28387,35
28387,18
28387,10749
29698,18
30060,12
30060,16
30060,18
31117,35
31117,10751
31372,18
31372,28
31372,12
34689,9648
34689,18
34689,10749
34689,80
36210,18
36797,35
36797,10751
36797,878
37916,18
37916,35
37916,10749
37916,10769
39145,28
39145,16
40724,18
40724,10749
40724,10751
42006,18
42006,10752
42044,99
43942,99
47261,53
47261,18
47261,10749
47406,18
48787,53
48787,10769
88036,18
88036,10402
174311,35
174311,18
202241,18
135,99
135,10402
552,18
552,35
552,10749
977,12
977,18
977,10749
1413,18
1413,10749
1618,35
1618,10402
1829,18
1829,36
1829,10749
1942,53
1942,9648
2160,12
2160,18
2160,878
2625,18
2625,10749
5998,80
5998,18
5998,9648
5998,53
6643,10749
6643,37
6643,18
6646,12
6646,10751
7509,18
7509,10769
7509,10749
8043,53
8043,37
8043,9648
9465,35
9465,18
9465,53
9742,16
9742,35
10496,27
10496,53
10688,18
10889,18
10889,28
10889,53
10889,80
11145,18
11145,35
11145,37
11145,10749
11239,10402
11239,35
11239,18
11239,10749
13158,16
13158,35
15179,18
15179,35
15462,10749
15462,35
15462,18
16888,35
17043,10751
17043,28
17043,12
17258,10749
17258,35
17258,80
17258,18
17949,28
17949,35
18417,35
18417,18
18417,10749
18887,12
18887,14
18887,878
18887,10751
19142,27
19142,878
19851,18
19851,36
19851,10770
20096,14
20096,35
20096,878
20096,10749
20878,12
20878,35
20878,10749
21252,18
23069,12
23069,10751
23069,10749
23449,35
24249,53
24481,35
24481,10749
24481,18
24936,18
24936,80
24936,9648
25560,35
25560,18
25560,10749
26782,18
28571,18
28571,10749
31044,35
31044,18
34170,10751
34170,35
34482,35
34482,18
34482,10751
38442,35
38442,18
39148,28
39148,16
39929,27
40092,35
40092,14
40092,10749
47697,18
47697,10749
50797,18
83860,18
84284,99
256030,27
300302,35
86,18
86,10749
4974,18
4974,10749
5921,28
5921,37
7216,27
8282,35
8282,18
8357,99
9581,28
9581,80
9581,18
9581,53
9753,27
9753,12
9753,18
9753,53
10401,18
10401,35
10401,10749
10989,18
10989,35
10989,10749
11315,28
11315,53
11315,80
11315,18
13911,10402
13911,35
14694,28
14694,12
14694,18
15677,18
15677,10749
16131,18
16131,53
16158,35
16158,18
16158,10749
16358,35
16358,18
17078,18
17078,10751
18074,35
18074,18
18074,10402
18113,35
18391,35
18660,35
18660,10751
19114,10749
19114,18
19326,35
19326,18
19601,18
19601,36
19601,10749
19931,18
20423,99
20536,18
20536,36
20663,53
20663,80
20663,18
20663,9648
21344,18
21344,80
21344,36
22377,10752
22377,18
24248,12
24248,18
24248,36
24919,27
25842,14
25842,18
25842,10751
26108,35
26108,18
26108,10749
26535,10749
26535,35
26535,18
26857,27
27337,35
27972,18
27972,10749
28200,18
28200,10749
28466,18
28466,35
28605,35
28605,27
31022,27
31022,80
31357,35
31357,18
31357,10749
31640,80
31640,18
31640,53
31685,10749
31685,18
31685,27
31962,18
31962,10749
31962,53
33468,27
33468,878
35172,9648
35172,18
36265,35
36265,36
36265,18
36492,18
38570,35
39256,28
39256,18
39256,27
39256,878
39256,53
39507,18
42700,18
42700,28
42700,53
42700,80
42700,9648
42700,10752
45609,18
45609,10749
46689,99
49126,14
49126,18
49126,27
49126,53
126797,35
126797,18
286709,18
286709,28
286709,80
301228,53
301228,9648
301228,878
309887,35
309887,28
318225,99
319389,10749
319389,35
112,35
112,18
112,10749
1723,35
1723,18
3107,28
3107,878
3107,53
3107,27
3577,18
3577,53
3586,18
3586,35
4939,35
4939,10749
8074,35
8074,18
9301,10749
9301,18
9695,80
9695,18
9695,53
10434,18
10434,14
10434,878
10670,28
10670,53
11244,14
11244,28
11244,35
11244,878
11244,10751
11911,18
12454,35
12454,18
12456,18
12456,99
13222,99
13369,28
13369,18
13526,80
13526,18
13526,9648
13643,35
14040,18
14286,99
14286,18
14286,36
14757,18
15237,18
15237,10402
16420,18
17202,35
17202,18
18283,10402
18283,10749
18283,14
18939,16
18939,14
18939,18
18939,27
18939,35
18939,878
19017,28
19017,12
19017,80
19082,99
19082,10402
19507,35
20343,16
20343,10751
20343,10402
20941,18
20941,10752
21027,28
21027,12
21027,18
21027,37
22073,80
22073,18
22800,35
22800,99
22975,35
24153,18
24276,18
25066,80
25066,27
25066,53
25682,28
25682,12
25682,18
26744,18
26744,28
26744,80
26932,878
27815,27
32015,18
33516,18
33516,14
33516,27
34024,18
34549,35
34549,10751
34549,14
34549,878
35080,18
35080,9648
35080,53
36245,80
36245,18
36815,18
38126,18
38126,27
38126,878
41003,18
41003,10749
42314,99
42726,18
42726,10749
43089,53
43089,27
43089,9648
47881,35
47881,18
47881,10751
49763,27
63574,35
63574,10402
124067,99
128158,18
128158,10752
128190,99
372981,28
372981,36
372981,18
1591,18
2071,9648
2071,53
2470,35
2470,18
2470,10749
2731,18
2731,10749
4789,18
5179,18
6016,80
6016,18
6016,53
7872,99
7872,18
8842,10749
8842,18
10174,99
10174,10402
10219,18
10219,10749
10310,18
10368,35
10368,18
10368,10752
10978,35
10978,18
11174,18
11525,28
11525,878
12257,18
12257,35
12257,10749
14797,18
14797,28
14797,12
15098,18
15259,10402
18220,18
18220,10749
18220,53
18228,35
18228,10402
18228,10749
18674,18
18674,28
18674,53
18862,35
18862,10751
18910,35
18910,18
18910,27
18910,53
19324,35
19846,18
20242,28
20242,35
20242,9648
20556,99
20556,10402
21631,18
21631,9648
21631,53
21721,18
21721,10402
22112,80
22112,18
22318,18
22318,10749
22522,18
22522,10749
22522,36
22717,28
22717,35
22717,80
22717,53
22828,18
22828,80
24018,35
24018,18
26278,27
26278,878
26890,18
26954,27
26956,27
27362,35
27362,18
28059,35
28059,18
28201,35
28201,18
28201,10749
28201,10770
28377,27
28940,35
28940,27
31304,18
31304,10749
31593,18
31593,9648
31593,53
31593,80
31713,28
31713,80
31713,18
31713,9648
31713,53
32030,28
32030,12
32030,35
32030,53
32043,18
32043,27
32043,9648
32043,53
33214,18
33214,9648
33214,53
35796,18
36344,12
37088,99
37088,18
37636,18
37636,10749
40082,18
40082,10402
40156,18
40156,10749
40478,18
40508,12
40508,28
40508,35
40508,10751
41463,35
41463,10749
43818,18
43818,10749
44338,18
44338,16
49370,18
49370,10749
50247,18
84169,99
154282,18
2613,18
2613,35
2613,10749
3022,18
3022,27
3022,878
4973,18
4973,9648
5168,99
5996,10749
5996,35
5996,80
8938,10749
8938,18
11243,12
11243,14
11243,16
11243,35
11243,878
11243,10751
12228,36
12228,99
12505,18
12505,28
12505,53
12519,35
12519,18
13681,18
13681,10751
14118,35
14118,18
14118,10749
14664,80
14664,18
14664,28
14664,53
15497,10752
15497,28
15497,18
15875,12
15875,35
15875,10749
16410,35
16410,18
17362,35
17362,10749
18734,18
18771,18
18771,28
18771,10752
18784,18
18784,10752
18886,28
18886,12
18886,18
18886,53
18978,12
18978,10402
18978,10749
20540,18
20640,35
20640,10749
20815,18
20815,878
21352,18
21352,10751
21352,12
21612,80
21612,18
21873,18
21873,10751
21968,28
21968,80
21968,18
22733,28
22733,12
22733,35
22733,80
22733,18
22733,10749
25624,18
25624,36
26352,28
26352,35
26352,80
26976,18
26976,10770
29380,35
29380,18
29380,10402
29380,10749
29756,27
30765,28
30765,12
30765,18
30765,10751
32077,80
32077,18
32458,35
32764,18
33078,35
33078,18
34023,27
34152,35
34152,18
34388,53
36362,18
37258,18
37258,9648
37718,14
37718,35
37833,35
37833,18
38171,18
38171,35
38171,10749
40723,18
40723,27
40842,18
41357,35
41357,18
41357,10749
43802,18
43802,10749
47504,28
47504,18
48693,18
48693,10749
55244,99
55676,99
72842,18
268171,35
268171,10751
268171,10749
2162,28
2162,35
2162,53
2891,18
3055,10402
3055,18
3055,10749
3103,14
3103,27
3103,878
3103,53
8439,99
8439,10769
8940,99
8940,18
11570,28
11570,12
11570,35
12709,35
12709,18
12709,10749
13132,18
13132,10749
13511,27
13907,99
13907,10402
14578,10749
14578,35
14578,18
14588,35
14588,80
14588,9648
14839,18
14839,80
15728,18
15728,10749
15797,28
15855,10402
15855,27
15855,10749
16082,18
16082,53
16127,35
16127,14
18555,28
18555,18
18555,53
18841,35
18841,27
18841,878
18905,35
18905,12
19380,28
19380,80
19380,18
19380,9648
19380,53
22625,18
22625,10751
22625,10749
23567,35
23567,10749
23567,10752
23570,35
23570,10749
25566,18
27764,27
27764,35
28177,27
29968,18
29968,35
29968,10749
30502,35
30502,10751
31723,35
31723,18
31918,35
31918,10752
32049,28
32049,53
32847,18
32847,10749
33344,35
33344,18
35196,18
35196,10749
38940,28
38940,53
40962,18
41474,18
41474,28
42222,18
42694,18
42694,10749
42852,18
42852,10749
83443,99
292,35
292,99
292,10402
1629,35
1629,18
1831,35
2546,35
2546,14
2972,27
2972,878
2972,53
4927,35
4927,18
4927,10749
8129,18
8129,10749
10921,28
10921,18
10921,878
10921,12
12197,18
12656,28
12656,35
12656,18
12656,53
12704,28
12704,12
12704,35
13003,99
13343,35
13343,10751
13343,9648
13343,10749
14262,35
14262,80
14262,14
14262,27
14667,10752
14667,18
14667,10749
14776,14
14776,35
15321,35
15321,18
16703,80
16703,18
16703,9648
16703,53
16993,18
17170,18
17343,27
17352,10402
17352,10749
17352,10752
17600,35
17600,18
18011,27
18489,99
18783,28
18783,12
18783,18
18783,10752
18835,35
18835,10749
19728,10752
19728,28
19728,12
19728,18
20759,35
20759,18
21259,28
21259,18
21259,878
21915,35
22649,18
22649,10749
22649,10752
22744,18
22744,10749
23601,18
23601,10749
23908,18
23908,36
24918,35
25350,35
25350,18
27223,35
27745,99
27745,10402
27995,35
27995,10749
29973,18
30892,18
30892,35
30949,9648
30949,53
30949,18
30949,10749
30949,80
31947,28
31947,27
33319,18
33319,10402
33319,10752
33831,80
33831,18
34444,37
34444,18
34444,35
34444,10749
37410,35
37410,18
37975,18
37975,10749
38695,80
38695,18
38805,35
38805,18
43361,10749
43361,35
43361,18
45153,18
50363,18
50363,10749
54825,16
54825,35
54825,10751
70588,10749
70588,35
70588,18
82501,53
82501,9648
96821,18
96821,99
313074,18
313074,28
313074,12
321,35
321,10749
911,35
1661,18
1661,35
1922,18
2297,35
2297,18
2297,9648
3043,27
3396,35
3396,99
3515,18
3515,28
3515,53
3515,80
3640,10749
3640,18
3640,35
3687,35
3687,878
4173,18
4435,18
4435,36
5894,35
8677,28
8677,18
8677,9648
8677,53
12479,35
12559,35
12559,10751
12774,18
13853,12
13853,18
14612,10751
15074,28
15074,12
15074,18
15074,53
15397,18
15397,10751
16219,28
16219,18
16323,18
16323,10402
16323,10749
16347,35
16347,18
17464,18
17464,10402
17614,10752
17614,18
17614,10749
17771,18
17771,36
18133,18
18161,99
18161,10402
18222,53
18222,10749
18395,53
18395,35
18395,80
18395,10749
19118,35
19209,10751
19209,12
19209,18
19311,16
19311,18
20704,35
20723,18
20723,10751
20723,35
21128,80
21128,18
21128,53
21468,35
21468,18
21468,10402
21468,10749
23752,35
24203,35
24203,10749
24998,99
25898,35
26391,35
26560,35
26560,10749
26949,18
26949,10749
27103,18
27103,35
27472,12
27472,35
27983,35
27983,18
27983,10751
28169,35
28169,27
28169,28
28169,878
28313,18
29146,18
29146,10749
29146,878
29185,28
29185,80
29185,18
29185,53
29228,35
29228,10751
31220,35
31220,18
31220,10751
31638,28
31638,12
31638,18
32579,18
32644,14
32644,35
32644,878
32644,10749
33828,27
33828,53
33828,10749
34038,10402
34379,28
34379,18
34379,53
37230,18
37997,18
38225,10751
38742,35
39938,18
39938,10751
41462,80
41462,53
42124,99
42536,18
42536,36
42884,10770
42884,10751
42884,14
42884,10402
42884,10749
43595,35
43824,18
43824,10749
44018,18
44282,35
44282,18
44282,10749
44345,99
47423,28
47423,35
47423,53
47423,80
51995,35
51995,53
51995,28
51995,18
54662,35
54662,18
57834,18
57834,10749
59558,28
59558,80
89326,18
89326,53
1379,80
1379,18
1496,18
1496,28
1496,35
1496,10402
1496,10749
1811,878
1811,18
1811,35
2981,12
2981,18
2981,14
2981,878
4175,18
5048,18
5048,14
11475,35
11900,35
11900,18
13163,35
13163,10749
13209,18
13209,35
13209,10769
13457,18
13457,10749
13891,18
13891,35
14474,35
14474,18
14474,10749
14571,28
14571,16
14571,878
14845,35
14845,10749
14908,28
14908,35
14908,10749
15365,28
15365,12
15365,35
15365,80
15493,878
15493,28
15493,35
15981,878
15981,16
15981,35
15981,80
16535,18
16535,28
16535,10749
18612,80
18612,18
18612,53
18612,28
18927,28
18927,80
18927,18
19169,18
19267,28
19267,35
19378,35
19378,10751
19378,878
20277,35
20277,18
20277,10751
20438,35
20438,10749
20637,35
20637,80
20637,18
20927,18
20927,10749
21137,99
21137,10402
22356,10749
22356,37
24071,35
24071,18
24071,10749
26475,35
26475,18
27857,18
27985,28
27985,12
27985,18
27985,10751
28117,14
28117,35
28117,10749
29742,12
29742,35
29742,10751
29742,878
29742,10770
30713,27
30713,53
31507,18
31507,10749
32526,18
32526,10749
32526,80
33364,18
33364,10749
35144,12
36739,35
36739,18
37103,12
37103,18
37103,10752
37141,18
37141,53
38143,35
38143,18
38965,14
38965,35
42149,18
42149,27
42149,53
42881,35
42881,18
45938,18
46787,14
47608,18
47608,10751
47608,10749
49636,28
49636,10769
49636,14
53113,18
53113,10749
128248,18
184149,99
308077,35
308077,18
880,18
880,35
1835,80
1835,9648
1835,53
2263,80
2263,18
2263,10749
2263,53
3074,14
3074,27
3074,878
5917,28
5917,18
5917,37
5922,28
5922,18
5922,53
6593,28
6593,18
6593,14
6593,10769
6593,878
8219,35
9050,14
9050,18
9050,27
9050,28
9050,35
9050,10749
11308,35
11308,18
12628,18
12628,28
12628,53
12628,80
13408,28
13408,35
14269,35
14328,35
14328,18
14328,10749
14348,35
14348,99
15142,14
15142,35
15142,878
15142,10749
15186,35
15186,18
15186,10749
15242,10751
17208,99
17768,35
17768,10402
18047,18
18047,10770
18414,35
18872,18
19827,28
19827,12
19827,35
22178,18
22178,36
22178,53
22178,10752
22213,18
22213,28
22213,12
22213,80
22213,53
22490,35
22490,18
22575,35
22575,37
22597,35
22597,18
22597,10749
24232,16
24232,35
26774,27
26774,53
26889,35
26889,18
26889,878
27292,28
27292,80
27292,18
28120,80
28120,18
28120,9648
28120,53
28172,27
28528,18
29478,10749
29478,18
30237,18
30237,10749
30983,99
30983,18
31655,27
31655,53
32044,35
32044,18
32235,14
32235,18
32235,878
32261,18
32261,36
32261,10749
32489,35
32489,10402
32489,10749
32904,27
32904,18
32904,53
33138,99
33809,18
33809,10749
36094,18
36094,10749
36108,35
36108,18
38295,18
38295,10749
38295,53
39437,18
39437,53
39780,18
39780,10749
39964,35
39964,10749
40001,35
40001,10749
40001,18
40952,27
40952,53
42448,18
42448,35
42518,28
42518,12
42518,16
42518,10751
43423,18
43535,18
43535,10751
45578,18
45578,10749
49291,18
49291,28
49291,53
49291,80
49870,99
53200,10752
53200,99
66027,18
66027,10749
70027,10402
70027,99
85533,99
159151,99
159151,36
159151,10402
295748,28
295748,35
295748,18
402672,12
402672,18
402672,36
402672,10749
156,35
156,18
156,10749
248,35
248,18
1377,35
1377,18
1377,10751
1377,10749
1405,18
1405,36
8463,35
8463,18
8463,10749
10078,35
11331,12
11331,18
11876,10752
11876,12
11876,18
11876,10749
12777,18
12777,10749
12777,878
12777,53
14774,35
16933,80
16933,18
16933,53
17131,80
17131,18
17131,53
17139,18
17139,10769
17139,36
17450,18
17450,10402
17450,10749
17734,18
18212,18
18212,10749
18658,35
18658,53
18658,9648
18721,18
18721,10749
18721,37
18973,35
18973,10749
19072,14
19072,18
19072,35
19072,10749
19375,10402
19375,10749
20443,35
20529,16
20529,18
20529,10402
20529,10749
20862,18
20862,35
22016,80
22016,18
22342,18
22342,28
22342,53
22342,80
22342,9648
22500,16
22500,878
22500,14
22500,12
22638,18
22638,28
22638,36
24134,18
24134,10749
24662,16
24662,35
24662,10751
24662,10402
25520,18
25520,10749
25993,27
25993,53
25993,9648
26032,18
26032,35
26032,10749
26038,80
26038,18
26291,28
26291,35
26561,10749
26561,18
26661,35
26723,99
26723,10402
28368,18
28368,36
29911,14
29911,18
29911,9648
29911,10751
31611,18
31863,80
31863,18
32456,18
32456,10749
32631,28
32631,53
33172,28
33172,27
33172,878
33172,53
33839,35
33839,10751
37662,18
37662,10751
37749,18
37749,53
39314,12
39314,14
39314,18
39314,28
39314,878
