tmdb_id,imdb_id,title,original_title,overview,tagline,release_date,release_year,original_language,runtime,status,budget,revenue,popularity,vote_average,vote_count,adult
89049,tt0388644,The Staircase,Soupçons,"Academy Award-winning documentary filmmaker, Jean-Xavier de Lestrade, presents a gripping courtroom thriller, offering a rare and revealing inside look at a high-profile murder trial. In 2001, author Michael Peterson was arraigned for the murder of his wife Kathleen, whose body was discovered lying in a pool of blood on the stairway of their home. Granted unusual access to Peterson's lawyers, home and immediate family, de Lestrade's cameras capture the defense team as it considers its strategic options. ""The staircase"" is an engrossing look at contemporary American justice that features more twists than a legal bestseller.",Accident or cold-blooded murder?,2004-06-01,2004,en,360.0,Released,0,0.0,0.779002,7.9,22.0,0
97610,tt1931388,Beware of Mr. Baker,Beware of Mr. Baker,"Ginger Baker is known for playing in Cream and Blind Faith, but the world's greatest drummer didn’t hit his stride until 1972, when he arrived in Nigeria and discovered Fela Kuti's Afrobeat. After leaving Nigeria, Ginger returned to his pattern of drug-induced self-destruction, and countless groundbreaking musical works, eventually settling in South Africa, where the 73-year-old lives with his young bride and 39 polo ponies. This documentary includes interviews with Eric Clapton, Steve Winwood, Carlos Santana and more. Beware of Mr. Baker! With every smash of the drum is a man smashing his way through life.",,2012-11-28,2012,en,100.0,Released,0,0.0,2.449115,7.5,22.0,0
117629,tt1934269,Yossi,הסיפור של יוסי,"The sequel to ""Yossi and Jagger"" finds character Yossi (Ohad Knoller) leading a sad existence after losing his partner Jagger on the battlefield.  A chance encounter with a middle-aged woman linked to his past shakes up his otherwise staid routine and sends him on a spontaneous pilgrimage to Tel Aviv. It is on the roads of southern Israel that he reignites the fire of his former self.",,2012-05-16,2012,he,84.0,Released,500000,116207.0,1.162001,6.8,22.0,0
256687,tt2112277,Swelter,Swelter,"Ten years after their casino heist, four escaped convicts trace their former partner to a desert town, where he is now a lawman with no memory of his criminal past.",Greed. Revenge. Redemption.,2014-04-20,2014,en,96.0,Released,8000000,0.0,2.409569,4.6,22.0,0
294,tt0089015,Desert Hearts,Desert Hearts,The story of straight-edge literature professor Vivian who travels to Reno to get away from a relationship breakup when she falls in love with an attractive and unconventional girl named Cay.,,1985-10-01,1985,en,96.0,Released,350000,2400000.0,1.553107,6.7,21.0,0
1404,tt0380366,Ae Fond Kiss...,Ae Fond Kiss...,A young man upsets his Punjabi family when he falls in love with an Irish schoolteacher.,,2004-02-13,2004,en,104.0,Released,0,0.0,6.32444,6.2,21.0,0
1873,tt0112495,Beyond Rangoon,Beyond Rangoon,"Patricia Arquette stars as American widow Laura Bowman, a young doctor who's unwittingly drawn into political turmoil while vacationing in Burma in the late 1980s, in this fictionalized drama based on actual events. Bowman initially left San Francisco with her sister (Frances McDormand) in an attempt to escape painful memories of her husband and son's violent deaths. But her fight to escape to Thailand could prove just as harrowing.",Truth has a witness,1995-05-24,1995,en,100.0,Released,0,0.0,2.04189,6.4,21.0,0
2262,tt0084654,Veronika Voss,Die Sehnsucht der Veronika Voss,"In Munich in 1955, sports reporter Robert Krohn gets to know attractive Veronika Voss, a former UFA-star. Robert is the lover of the enigmatic woman and tries to unravel the mystery of her life.",,1982-02-08,1982,de,104.0,Released,0,0.0,1.126574,7.0,21.0,0
4486,tt0097635,Jesus of Montreal,Jésus de Montréal,A group of actors putting on an interpretive Passion Play in Montreal begin to experience a meshing of their characters and their private lives as the production takes form against the growing opposition of the Catholic church.,,1989-05-17,1989,fr,119.0,Released,0,0.0,1.602592,6.8,21.0,0
4916,tt0107057,Guilty as Sin,Guilty as Sin,"Before a criminal lawyer knows what has happened, she is forced to defend a wife killer she knows is guilty.","She's finally met her match. He's handsome, wealthy, seductive. A Real Lady Killer!",1993-06-04,1993,en,107.0,Released,0,22886222.0,5.385108,5.6,21.0,0
4984,tt0070915,White Lightning,White Lightning,An ex con teams up with federal agents to help them with breaking up a moonshine ring.,"If You Haven't Seen ""White Lightning"" You Haven't Seen Burt Reynolds",1973-08-06,1973,en,101.0,Released,0,0.0,2.580493,6.2,21.0,0
5051,tt0106335,The Baby of Mâcon,The Baby of Mâcon,"A town cursed with barren women and famine is saved by a miracle birth to an old, ugly woman: the Mother. Immediately afterwards, the old woman's Daughter (Ormond) claims to have delivered the baby herself in a virgin birth. She imprisons the Mother and begins to exploit the Baby by selling blessings to the desperate townspeople of Mâcon.",,1993-05-01,1993,en,122.0,Released,0,0.0,4.46536,7.3,21.0,0
12478,tt0098343,Skin Deep,Skin Deep,"Hard-drinking novelist Zach Hutton spirals out of control after his wife and mistress both leave him. Alone and crippled by a bad case of writer's block, Zach slips in and out of casual relationships and one-night stands, while his drinking becomes more and more severe. With the help of a bartender and his therapist, Zach confronts his demons -- women and alcohol -- and rediscovers his writing voice.",The comedy that glows in the dark.,1989-03-03,1989,en,97.0,Released,0,0.0,7.519229,5.8,21.0,0
12664,tt0108170,The Snapper,The Snapper,"Set in Ireland, Sharon Curley is a 20 year old living with her parents and many brothers and sisters. When she gets herself pregnant and refuses to name the father, she becomes the talk of the town.",She's got a little secret and a lot of explaining to do.,1993-08-06,1993,en,91.0,Released,0,0.0,1.14168,6.3,21.0,0
12718,tt0283043,Teenage Caveman,Teenage Caveman,"In a post-apocalyptic future mankind is lives in a prehistoric manner. After killing his father for sexually assaulting his girlfriend, the son of a tribal leader runs away with a group of his teenage friends. They are taken in by Neil and Judith who introduce them to the vices outlawed by their tribes namely sex and drugs.Neil and Judith, however, are genetically altered indestructible mutants who have their own plans for the future of the human race.",The future sucks.,2002-04-03,2002,en,90.0,Released,0,0.0,3.553427,3.4,21.0,0
13245,tt0285441,Atanarjuat: The Fast Runner,Atanarjuat,"Based on a local legend and set in an unknown era, it deals with universal themes of love, possessiveness, family, jealousy and power. Beautifully shot, and acted by Inuit people, it portrays a time when people fought duels by taking turns to punch each other until one was unconscious, made love on the way to the caribou hunt, ate walrus meat and lit their igloos with seal-oil lamps.",,2002-02-01,2002,en,172.0,Released,1934000,3786801.0,1.135061,6.3,21.0,0
13372,tt0418038,Outfoxed: Rupert Murdoch's War on Journalism,Outfoxed: Rupert Murdoch's War on Journalism,"This film examines how media empires, led by Rupert Murdoch's Fox News, have been running a ""race to the bottom"" in television news, and provides an in-depth look at Fox News and the dangerous impact on society when a broad swath of media is controlled by one person.  Media experts, including Jeff Cohen (FAIR) Bob McChesney (Free Press), Chellie Pingree (Common Cause), Jeff Chester (Center for Digital Democracy) and David Brock (Media Matters) provide context and guidance for the story of Fox News and its effect on society.  This documentary also reveals the secrets of Former Fox news producers, reporters, bookers and writers who expose what it's like to work for Fox News.  These former Fox employees talk about how they were forced to push a ""right-wing"" point of view or risk their jobs. Some have even chosen to remain anonymous in order to protect their current livelihoods. As one employee said ""There's no sense of integrity as far as having a line that can't be crossed.""",,2004-07-14,2004,en,74.0,Released,0,0.0,2.782194,6.9,21.0,0
14226,tt0437447,Riding Alone for Thousands of Miles,千里走单骑,"Takada, a Japanese fisherman has been estranged from his son for many years, but when the son is diagnosed with terminal cancer his daughter-in-law, Rie, summons him to the hospital. Through a series of obstacles and relationships, he is brought unexpectedly closer to both an understanding of himself and of his son.",,2005-12-22,2005,zh,107.0,Released,7500000,3752325.0,1.883227,7.3,21.0,0
14484,tt0172627,Body Shots,Body Shots,"The Los Angeles club scene is a place of booze-fueled decadence and debauchery. In a night full of possibilities, eight 20-somethings take to the clubs seeking good times, companionship and maybe a little sex. But in the harsh light of the morning after, their worlds are thrown into a spin of confusion when hungover Sara accuses hard-partying Mike of date rape. Loyalties are tested as each among them is forced to take sides.",Tonight it's for sex. Tomorrow it's for real.,1999-10-07,1999,en,106.0,Released,0,239894.0,4.607583,4.7,21.0,0
16135,tt0475984,Mister Lonely,Mister Lonely,"In Paris, a young American who works as a Michael Jackson lookalike meets Marilyn Monroe, who invites him to her commune in Scotland, where she lives with Charlie Chaplin and her daughter, Shirley Temple.",,2008-12-17,2008,en,112.0,Released,0,0.0,2.411188,6.6,21.0,0
17218,tt0041859,The Set-Up,The Set-Up,"Stoker Thompson is a 35-year-old has-been boxer. His once-promising fighting career has come crashing to the end. Tiny, Stoker's manager, is sure he will continue to lose fights, so he takes money for a ""dive"" from a mobster, but is so sure that Thompson will lose that he doesn't tell the boxer about the set-up. At the beginning of the last round of the vicious boxing match he learns of the fix.",I want a man...not a human punching bag!,1949-04-02,1949,en,73.0,Released,0,0.0,1.989167,6.8,21.0,0
18499,tt0090985,The Decline of the American Empire,Le déclin de l'empire américain,"Four very different Montreal university teachers gather at a rambling country house to prepare a dinner. Remy (married), Claude (a homosexual), Pierre (involved with a girlfriend) and Alain (a bachelor) discuss sex, the female body and their affairs with them. Meanwhile, their four female guests, Louise (Remy's wife of 15 years), Dominique (a spinster), Diane (a divorcée) and Danielle (Pierre's girlfriend) are spending the time at a downtown health gym. They also discuss sex, the female body and, naturally, men. Later in the evening, they finally meet at the country house and have dinner. A ninth guest, named Mario, who used to know Diane, drops in on the group for some talk and has a surprise of his own.",,1986-06-19,1986,fr,101.0,Released,0,0.0,2.725818,6.8,21.0,0
18683,tt0098319,Shirley Valentine,Shirley Valentine,"Wondering what has happened to herself, now feeling stagnant and in a rut, Shirley Valentine finds herself regularly talking to the wall while preparing her husband's chips and egg. When her best friend wins a trip-for-two to Greece Shirley begins to see the world, and herself, in a different light.","No one thought she had the courage, the nerve, or the lingerie.",1989-10-27,1989,en,108.0,Released,0,0.0,1.714899,6.5,21.0,0
